Seaguard RCM SW
Product number:	4430
Serial number:	1711

		System Parameters(0)				Doppler Current Sensor #726(726)															Conductivity #1330(1330)		Temperature #856(856)		Pressure #1140(1140)
Record	Time tag (Gmt)	Battery Voltage(V)	Memory Used(Bytes)	Last Interval(ms)	Time Correction(ms)	Abs Speed(cm/s)	Direction(Deg.M)	North(cm/s)	East(cm/s)	Heading(Deg.M)	Tilt X(Deg)	Tilt Y(Deg)	SP Std(cm/s)	Strength(dB)	Ping Count	Abs Tilt(Deg)	Max Tilt(Deg)	Std Tilt(Deg)	Strength X(dB)	Strength Y(dB)	Conductivity(mS/cm)	Temperature(Deg.C)	Temperature(Deg.C)	Rawdata Temperature	Pressure(kPa)	Temperature(DegC)
344	05.04.24 16:45:00	8.592	8663040	299993	0.000	5.916	42.787	4.342	4.019	195.418	0.477	0.282	4.062	-34.404	100	0.683	1.113	0.146	-34.018	-34.790	27.742	-1.286	-1.282	12357527	1373.724	-1.274
345	05.04.24 16:50:00	8.598	8663040	299993	0.000	5.330	42.570	3.925	3.606	196.789	0.461	0.271	4.717	-34.439	100	0.573	0.716	0.064	-33.778	-35.101	27.742	-1.288	-1.282	12357445	1373.698	-1.274
346	05.04.24 16:55:00	8.592	8663040	299994	0.000	5.582	35.523	4.543	3.243	197.784	0.489	0.268	4.832	-34.521	100	0.608	0.746	0.067	-33.933	-35.108	27.742	-1.271	-1.272	12356033	1373.692	-1.270
347	05.04.24 17:00:00	8.598	8663040	299993	0.000	5.236	57.703	2.798	4.426	197.921	0.478	0.286	4.552	-34.968	100	0.588	0.759	0.056	-34.654	-35.282	27.742	-1.277	-1.282	12357519	1373.650	-1.270
348	05.04.24 17:05:00	8.598	8663040	299993	0.000	5.651	51.984	3.480	4.452	197.833	0.473	0.288	4.712	-34.540	100	0.658	1.068	0.134	-34.278	-34.802	27.742	-1.275	-1.276	12356624	1373.679	-1.268
349	05.04.24 17:10:00	8.598	8663040	299993	0.000	5.092	32.588	4.290	2.743	197.208	0.457	0.276	5.042	-34.645	100	0.619	1.022	0.107	-34.271	-35.019	27.742	-1.279	-1.282	12357530	1373.692	-1.272
350	05.04.24 17:15:00	8.592	8663040	299993	0.000	4.481	54.107	2.627	3.630	197.926	0.462	0.280	4.646	-34.585	100	0.654	0.868	0.096	-34.076	-35.094	27.742	-1.277	-1.283	12357579	1373.674	-1.273
351	05.04.24 17:20:00	8.592	8663040	299993	0.000	4.401	56.271	2.444	3.660	197.934	0.435	0.272	4.770	-34.327	100	0.640	0.890	0.128	-34.058	-34.595	27.742	-1.286	-1.285	12357896	1373.720	-1.274
352	05.04.24 17:25:00	8.592	8663040	299994	0.000	4.018	36.372	3.235	2.383	196.680	0.467	0.287	4.489	-34.859	100	0.634	0.829	0.089	-34.354	-35.365	27.742	-1.279	-1.278	12356975	1373.718	-1.268
353	05.04.24 17:30:00	8.592	8663040	299994	0.000	4.914	29.007	4.297	2.383	195.866	0.457	0.267	4.825	-34.756	100	0.622	1.060	0.117	-34.538	-34.975	27.742	-1.269	-1.270	12355666	1373.708	-1.260
354	05.04.24 17:35:00	8.592	8663040	299993	0.000	4.300	37.992	3.389	2.647	195.761	0.429	0.256	4.551	-34.225	100	0.576	0.861	0.111	-33.685	-34.765	27.742	-1.271	-1.266	12355177	1373.721	-1.257
355	05.04.24 17:40:00	8.592	8663040	299993	0.000	3.871	36.208	3.124	2.287	196.687	0.439	0.264	4.526	-34.606	100	0.575	0.823	0.094	-33.907	-35.306	27.784	-1.259	-1.259	12354062	1373.715	-1.251
356	05.04.24 17:45:00	8.592	8663040	299994	0.000	4.654	33.421	3.885	2.563	197.313	0.460	0.268	4.896	-34.653	100	0.568	0.807	0.074	-34.378	-34.928	27.742	-1.245	-1.267	12355349	1373.687	-1.255
357	05.04.24 17:50:00	8.592	8663040	299994	0.000	6.351	45.279	4.469	4.512	199.962	0.495	0.267	4.479	-34.887	100	0.579	0.712	0.068	-34.711	-35.063	27.742	-1.275	-1.301	12360251	1373.622	-1.283
358	05.04.24 17:55:00	8.592	8663040	299994	0.000	5.454	45.930	3.793	3.918	202.441	0.496	0.262	4.414	-34.397	100	0.579	0.758	0.067	-33.855	-34.939	27.742	-1.286	-1.293	12359058	1373.680	-1.283
359	05.04.24 18:00:00	8.592	8663040	299994	0.000	6.111	33.397	5.102	3.364	201.333	0.491	0.275	4.578	-34.204	100	0.581	0.696	0.063	-33.389	-35.019	27.742	-1.286	-1.287	12358254	1373.673	-1.281
360	05.04.24 18:05:00	8.592	8663040	299994	0.000	8.154	48.247	5.430	6.083	202.038	0.490	0.257	4.487	-34.912	100	0.569	0.754	0.062	-34.534	-35.290	27.742	-1.281	-1.300	12360184	1373.668	-1.289
361	05.04.24 18:10:00	8.586	8663040	299994	0.000	6.410	36.283	5.167	3.793	204.306	0.499	0.252	4.639	-35.053	100	0.573	0.754	0.067	-34.570	-35.536	27.742	-1.290	-1.301	12360258	1373.648	-1.290
362	05.04.24 18:15:00	8.586	8663040	299994	0.000	6.839	42.158	5.070	4.590	204.008	0.486	0.280	4.643	-34.449	100	0.573	0.709	0.059	-33.468	-35.431	27.742	-1.302	-1.300	12360132	1373.668	-1.290
363	05.04.24 18:20:00	8.586	8663040	299993	0.000	6.845	37.885	5.402	4.203	203.526	0.507	0.269	4.585	-34.773	100	0.593	0.723	0.063	-34.106	-35.440	27.742	-1.288	-1.298	12359833	1373.736	-1.288
364	05.04.24 18:25:00	8.580	8663040	299994	0.000	5.552	33.070	4.653	3.030	204.057	0.493	0.267	4.394	-35.040	100	0.577	0.712	0.065	-34.781	-35.299	27.742	-1.300	-1.297	12359703	1373.651	-1.286
365	05.04.24 18:30:00	8.586	8663040	299994	0.000	7.010	36.708	5.620	4.190	203.208	0.497	0.275	4.176	-35.140	100	0.584	0.747	0.065	-34.592	-35.688	27.742	-1.290	-1.294	12359285	1373.708	-1.285
366	05.04.24 18:35:00	8.586	8663040	299994	0.000	5.738	27.670	5.082	2.665	204.794	0.513	0.283	4.405	-34.799	100	0.597	0.735	0.069	-34.332	-35.266	27.742	-1.292	-1.291	12358838	1373.631	-1.279
367	05.04.24 18:40:00	8.586	8663040	299993	0.000	4.942	23.567	4.530	1.976	204.901	0.503	0.269	5.311	-35.149	100	0.591	0.737	0.067	-34.823	-35.475	27.742	-1.286	-1.278	12356982	1373.704	-1.274
368	05.04.24 18:45:00	8.580	8663040	299994	0.000	6.564	31.198	5.615	3.400	203.060	0.479	0.265	4.425	-34.962	100	0.567	0.686	0.064	-34.478	-35.445	27.742	-1.290	-1.293	12359158	1373.704	-1.282
369	05.04.24 18:50:00	8.586	8663040	299994	0.000	6.883	29.033	6.018	3.340	202.397	0.464	0.259	4.636	-35.127	100	0.547	0.744	0.066	-34.927	-35.327	27.742	-1.282	-1.289	12358545	1373.677	-1.280
370	05.04.24 18:55:00	8.586	8663040	299994	0.000	6.722	32.925	5.642	3.654	202.915	0.484	0.266	4.145	-35.338	100	0.566	0.734	0.078	-34.890	-35.786	27.742	-1.277	-1.272	12355996	1373.703	-1.263
371	05.04.24 19:00:00	8.580	8663040	299994	0.000	6.306	42.004	4.686	4.220	202.448	0.481	0.253	4.446	-34.790	100	0.558	0.712	0.081	-34.269	-35.310	27.742	-1.279	-1.278	12356945	1373.734	-1.270
372	05.04.24 19:05:00	8.580	8663040	299994	0.000	7.672	38.512	6.003	4.777	201.537	0.506	0.268	5.053	-35.252	100	0.594	0.711	0.055	-34.848	-35.656	27.742	-1.271	-1.266	12355162	1373.717	-1.262
373	05.04.24 19:10:00	8.580	8663040	299994	0.000	5.362	37.487	4.255	3.263	200.782	0.511	0.262	4.586	-34.957	100	0.591	0.743	0.066	-34.541	-35.373	27.742	-1.277	-1.273	12356205	1373.740	-1.266
374	05.04.24 19:15:00	8.586	8663040	299994	0.000	6.031	34.034	4.998	3.375	200.351	0.507	0.281	4.356	-35.080	100	0.604	0.734	0.057	-34.511	-35.649	27.742	-1.255	-1.268	12355438	1373.732	-1.257
375	05.04.24 19:20:00	8.580	8663040	299994	0.000	5.810	25.726	5.234	2.522	199.595	0.525	0.303	5.230	-35.033	100	0.651	0.860	0.090	-34.804	-35.262	27.784	-1.251	-1.249	12352725	1373.726	-1.245
376	05.04.24 19:25:00	8.573	8663040	299994	0.000	6.295	32.003	5.338	3.336	199.400	0.581	0.287	4.382	-34.812	100	0.748	1.092	0.133	-34.225	-35.398	27.784	-1.244	-1.244	12351894	1373.751	-1.234
377	05.04.24 19:30:00	8.573	8663040	299994	0.000	6.535	18.361	6.203	2.059	199.245	0.567	0.260	5.272	-35.369	100	0.747	1.047	0.151	-34.870	-35.868	27.742	-1.245	-1.257	12353809	1373.699	-1.247
378	05.04.24 19:35:00	8.573	8663040	299994	0.000	6.556	25.853	5.900	2.859	197.469	0.584	0.287	4.494	-35.343	100	0.768	1.105	0.145	-35.126	-35.560	27.784	-1.228	-1.244	12351879	1373.738	-1.228
379	05.04.24 19:40:00	8.580	8663040	299994	0.000	7.502	33.884	6.228	4.182	197.425	0.558	0.287	4.788	-35.135	100	0.757	1.069	0.141	-34.648	-35.622	27.784	-1.244	-1.247	12352386	1373.711	-1.242
380	05.04.24 19:45:00	8.580	8663040	299994	0.000	7.271	15.761	6.998	1.975	197.336	0.613	0.297	4.557	-35.069	100	0.799	1.061	0.131	-34.429	-35.710	27.784	-1.236	-1.234	12350518	1373.742	-1.224
381	05.04.24 19:50:00	8.580	8663040	299994	0.000	7.396	30.320	6.385	3.734	199.973	0.614	0.300	4.955	-35.273	100	0.799	1.135	0.141	-34.860	-35.687	27.784	-1.234	-1.236	12350790	1373.725	-1.224
382	05.04.24 19:55:00	8.580	8663040	299994	0.000	7.514	22.279	6.953	2.849	198.758	0.597	0.300	4.428	-35.141	100	0.781	1.195	0.140	-34.921	-35.360	27.784	-1.236	-1.245	12352036	1373.719	-1.230
383	05.04.24 20:00:00	8.573	8663040	299994	0.000	7.293	31.071	6.247	3.764	198.588	0.629	0.302	4.828	-35.047	100	0.813	1.092	0.129	-34.821	-35.273	27.825	-1.220	-1.209	12346781	1373.742	-1.209
384	05.04.24 20:05:00	8.580	8663040	299994	0.000	6.665	28.452	5.860	3.175	198.095	0.601	0.297	4.510	-35.035	100	0.796	1.100	0.143	-34.583	-35.486	27.784	-1.208	-1.217	12347911	1373.739	-1.204
385	05.04.24 20:10:00	8.573	8663040	299994	0.000	7.007	29.866	6.076	3.489	197.548	0.623	0.296	4.564	-34.566	100	0.816	1.087	0.133	-34.088	-35.044	27.825	-1.214	-1.211	12347106	1373.726	-1.201
386	05.04.24 20:15:00	8.580	8663040	299994	0.000	6.295	32.570	5.305	3.389	196.497	0.627	0.346	4.428	-35.112	100	0.822	1.085	0.126	-34.756	-35.468	27.825	-1.208	-1.203	12345895	1373.765	-1.198
387	05.04.24 20:20:00	8.573	8663040	299994	0.000	7.222	22.225	6.685	2.732	195.254	0.626	0.326	3.996	-34.944	100	0.818	1.145	0.121	-34.475	-35.413	27.784	-1.222	-1.227	12349399	1373.743	-1.218
388	05.04.24 20:25:00	8.580	8663040	299993	0.000	6.344	27.173	5.643	2.897	196.704	0.621	0.330	4.534	-34.981	100	0.798	1.133	0.131	-34.426	-35.536	27.784	-1.212	-1.225	12349198	1373.676	-1.214
389	05.04.24 20:30:00	8.580	8663040	299994	0.000	6.018	26.349	5.393	2.671	198.036	0.619	0.338	4.591	-34.635	100	0.806	1.142	0.135	-33.598	-35.672	27.825	-1.214	-1.200	12345427	1373.741	-1.197
390	05.04.24 20:35:00	8.573	8663040	299994	0.000	6.563	10.932	6.444	1.245	199.725	0.607	0.324	4.584	-34.844	100	0.751	1.030	0.110	-34.315	-35.373	27.784	-1.234	-1.221	12348484	1373.755	-1.219
391	05.04.24 20:40:00	8.573	8663040	299994	0.000	6.307	11.206	6.186	1.226	202.433	0.616	0.306	4.722	-35.265	100	0.704	0.847	0.064	-35.119	-35.410	27.825	-1.201	-1.192	12344337	1373.797	-1.187
392	05.04.24 20:45:00	8.573	8663040	299993	0.000	6.503	18.212	6.177	2.032	201.964	0.625	0.300	4.381	-35.039	100	0.705	0.851	0.061	-34.391	-35.687	27.825	-1.205	-1.194	12344665	1373.777	-1.183
393	05.04.24 20:50:00	8.573	8663040	299994	0.000	5.932	17.655	5.652	1.799	201.634	0.620	0.294	4.815	-35.184	100	0.702	0.831	0.061	-34.567	-35.802	27.825	-1.199	-1.191	12344143	1373.775	-1.181
394	05.04.24 20:55:00	8.568	8663040	299994	0.000	6.994	22.723	6.451	2.702	199.554	0.650	0.309	5.220	-35.437	100	0.733	0.911	0.066	-34.867	-36.007	27.825	-1.205	-1.199	12345256	1373.765	-1.189
395	05.04.24 21:00:00	8.573	8663040	299994	0.000	6.984	23.644	6.398	2.801	199.690	0.637	0.324	4.077	-35.334	100	0.729	0.864	0.064	-34.637	-36.032	27.825	-1.189	-1.173	12341499	1373.796	-1.168
396	05.04.24 21:05:00	8.562	8663040	299994	0.000	6.293	24.865	5.709	2.646	198.990	0.640	0.319	4.250	-35.175	100	0.755	1.112	0.081	-34.720	-35.629	27.825	-1.185	-1.182	12342817	1373.784	-1.174
397	05.04.24 21:10:00	8.568	8663040	299994	0.000	6.913	37.959	5.451	4.252	198.758	0.652	0.326	4.493	-35.097	100	0.777	0.922	0.080	-34.930	-35.263	27.825	-1.193	-1.185	12343341	1373.797	-1.181
398	05.04.24 21:15:00	8.568	8663040	299994	0.000	7.633	19.163	7.210	2.506	201.842	0.634	0.310	4.586	-34.228	100	0.729	0.915	0.076	-32.936	-35.519	27.825	-1.179	-1.197	12345004	1373.765	-1.180
399	05.04.24 21:20:00	8.568	8663040	299994	0.000	6.700	20.111	6.291	2.304	203.343	0.624	0.306	4.440	-35.111	100	0.704	0.843	0.062	-34.912	-35.310	27.825	-1.172	-1.168	12340783	1373.800	-1.165
400	05.04.24 21:25:00	8.562	8663040	299994	0.000	6.117	31.018	5.242	3.152	205.139	0.638	0.304	4.656	-35.311	100	0.716	0.853	0.057	-34.885	-35.738	27.825	-1.173	-1.173	12341447	1373.792	-1.163
401	05.04.24 21:30:00	8.568	8663040	299994	0.000	5.922	7.470	5.872	0.770	206.044	0.616	0.292	4.511	-34.848	100	0.688	0.802	0.058	-34.682	-35.014	27.825	-1.177	-1.182	12342839	1373.799	-1.171
402	05.04.24 21:35:00	8.562	8663040	299994	0.000	6.685	17.922	6.360	2.057	206.592	0.620	0.293	4.613	-35.252	100	0.691	0.822	0.049	-34.681	-35.822	27.825	-1.177	-1.163	12340002	1373.825	-1.159
403	05.04.24 21:40:00	8.568	8663040	299994	0.000	6.502	25.425	5.872	2.792	207.353	0.629	0.300	4.497	-35.321	100	0.713	0.921	0.064	-34.833	-35.809	27.866	-1.168	-1.152	12338430	1373.810	-1.145
404	05.04.24 21:45:00	8.568	8663040	299994	0.000	5.089	13.947	4.939	1.226	207.813	0.616	0.289	4.990	-35.308	100	0.699	0.904	0.063	-34.516	-36.101	27.866	-1.172	-1.153	12338579	1373.806	-1.147
405	05.04.24 21:50:00	8.568	8663040	299994	0.000	5.984	24.879	5.429	2.517	207.743	0.605	0.282	4.384	-34.886	100	0.678	0.843	0.068	-34.224	-35.547	27.866	-1.148	-1.151	12338228	1373.811	-1.141
406	05.04.24 21:55:00	8.568	8663040	299993	0.000	5.920	37.740	4.682	3.624	207.153	0.625	0.284	4.069	-35.136	100	0.692	0.825	0.052	-34.632	-35.640	27.825	-1.170	-1.168	12340723	1373.799	-1.154
407	05.04.24 22:00:00	8.562	8663040	299994	0.000	6.218	19.608	5.857	2.087	207.886	0.648	0.300	4.286	-35.201	100	0.725	0.849	0.063	-34.739	-35.663	27.866	-1.148	-1.142	12336951	1373.784	-1.132
408	05.04.24 22:05:00	8.562	8663040	299994	0.000	5.429	31.851	4.612	2.865	207.969	0.671	0.283	4.605	-35.377	100	0.735	0.881	0.046	-35.003	-35.751	27.897	-1.146	-1.129	12335126	1373.808	-1.127
409	05.04.24 22:10:00	8.568	8663040	299994	0.000	6.491	7.306	6.439	0.826	206.534	0.674	0.294	4.466	-35.844	100	0.741	0.881	0.050	-35.188	-36.500	27.891	-1.142	-1.134	12335858	1373.791	-1.129
410	05.04.24 22:15:00	8.562	8663040	299994	0.000	6.917	10.305	6.805	1.237	206.998	0.662	0.300	4.485	-35.267	100	0.729	0.855	0.052	-34.625	-35.908	27.866	-1.131	-1.140	12336621	1373.780	-1.130
411	05.04.24 22:20:00	8.556	8663040	299994	0.000	4.926	24.998	4.465	2.082	208.748	0.634	0.284	4.413	-35.259	100	0.699	0.832	0.053	-34.456	-36.062	27.866	-1.158	-1.144	12337216	1373.795	-1.135
412	05.04.24 22:25:00	8.562	8663040	299994	0.000	4.605	23.011	4.239	1.800	214.397	0.619	0.259	4.622	-35.879	100	0.678	0.836	0.056	-35.385	-36.373	27.866	-1.144	-1.146	12337525	1373.807	-1.136
413	05.04.24 22:30:00	8.562	8663040	299994	0.000	4.446	21.273	4.143	1.613	214.897	0.600	0.253	4.246	-35.557	100	0.655	0.750	0.050	-35.543	-35.571	27.866	-1.144	-1.147	12337652	1373.832	-1.137
414	05.04.24 22:35:00	8.556	8663040	299993	0.000	5.628	25.623	5.074	2.434	215.504	0.588	0.252	5.078	-35.610	100	0.642	0.764	0.045	-35.329	-35.890	27.866	-1.137	-1.144	12337298	1373.816	-1.133
415	05.04.24 22:40:00	8.562	8663040	299994	0.000	5.278	349.889	5.196	-0.927	216.694	0.587	0.259	4.658	-34.829	100	0.644	0.793	0.044	-33.857	-35.801	27.866	-1.156	-1.148	12337898	1373.787	-1.137
416	05.04.24 22:45:00	8.556	8667136	299993	0.000	3.466	26.088	3.113	1.524	216.800	0.588	0.229	4.219	-35.594	100	0.635	0.750	0.049	-34.949	-36.239	27.825	-1.158	-1.152	12338437	1373.804	-1.139
417	05.04.24 22:50:00	8.562	8667136	299994	0.000	4.827	28.404	4.246	2.296	216.399	0.582	0.245	4.396	-35.555	100	0.634	0.732	0.040	-34.905	-36.205	27.825	-1.150	-1.153	12338534	1373.811	-1.144
418	05.04.24 22:55:00	8.550	8667136	299993	0.000	3.297	11.907	3.226	0.680	216.198	0.593	0.244	4.888	-35.777	100	0.643	0.732	0.042	-35.256	-36.299	27.866	-1.123	-1.126	12334583	1373.823	-1.120
419	05.04.24 23:00:00	8.562	8667136	299993	0.000	3.460	13.150	3.370	0.787	216.376	0.593	0.258	4.386	-35.954	100	0.649	0.788	0.047	-35.650	-36.259	27.866	-1.090	-1.109	12332178	1373.841	-1.094
420	05.04.24 23:05:00	8.562	8667136	299993	0.000	3.443	26.581	3.079	1.541	216.716	0.569	0.255	4.495	-36.202	100	0.626	0.731	0.048	-35.586	-36.819	27.866	-1.102	-1.133	12335672	1373.807	-1.094
421	05.04.24 23:10:00	8.556	8667136	299993	0.000	4.351	14.944	4.204	1.122	216.590	0.589	0.240	4.782	-35.874	100	0.638	0.770	0.050	-35.617	-36.130	27.866	-1.131	-1.130	12335200	1373.792	-1.121
422	05.04.24 23:15:00	8.556	8667136	299994	0.000	3.801	25.577	3.429	1.641	216.430	0.567	0.250	4.253	-35.858	100	0.623	0.750	0.045	-35.504	-36.212	27.866	-1.127	-1.109	12332155	1373.844	-1.105
423	05.04.24 23:20:00	8.556	8667136	299994	0.000	3.528	27.002	3.144	1.602	216.592	0.566	0.258	4.521	-35.871	100	0.624	0.762	0.048	-35.241	-36.501	27.908	-1.088	-1.105	12331603	1373.853	-1.092
424	05.04.24 23:25:00	8.556	8667136	299994	0.000	3.027	35.610	2.461	1.762	216.490	0.576	0.268	4.329	-36.458	100	0.638	0.752	0.048	-36.119	-36.798	27.908	-1.107	-1.094	12329961	1373.876	-1.088
425	05.04.24 23:30:00	8.556	8667136	299993	0.000	1.900	10.902	1.866	0.359	217.027	0.553	0.261	5.285	-36.164	100	0.614	0.735	0.050	-35.708	-36.619	27.866	-1.113	-1.109	12332163	1373.804	-1.094
426	05.04.24 23:35:00	8.556	8667136	299993	0.000	3.125	49.557	2.027	2.378	216.901	0.559	0.264	4.321	-36.221	100	0.621	0.732	0.046	-35.710	-36.732	27.908	-1.109	-1.104	12331409	1373.823	-1.096
427	05.04.24 23:40:00	8.556	8667136	299993	0.000	3.292	17.922	3.132	1.013	217.016	0.550	0.268	4.375	-36.202	100	0.614	0.738	0.047	-35.830	-36.575	27.908	-1.088	-1.099	12330604	1373.836	-1.089
428	05.04.24 23:45:00	8.562	8667136	299993	0.000	2.451	8.157	2.427	0.348	217.214	0.542	0.262	4.476	-35.433	100	0.605	0.717	0.047	-34.672	-36.193	27.900	-1.107	-1.124	12334348	1373.807	-1.106
429	05.04.24 23:50:00	8.556	8667136	299993	0.000	2.380	6.048	2.367	0.251	216.711	0.546	0.269	4.423	-35.772	100	0.611	0.693	0.044	-35.880	-35.664	27.908	-1.109	-1.107	12331894	1373.837	-1.104
430	05.04.24 23:55:00	8.556	8667136	299994	0.000	2.657	27.466	2.357	1.225	216.842	0.536	0.258	4.846	-35.904	100	0.598	0.704	0.050	-35.359	-36.448	27.908	-1.113	-1.105	12331469	1373.786	-1.098
431	06.04.24 00:00:00	8.550	8667136	299994	0.000	2.941	21.880	2.729	1.096	216.601	0.533	0.274	4.245	-35.750	100	0.602	0.699	0.042	-35.917	-35.583	27.929	-1.098	-1.092	12329608	1373.836	-1.086
432	06.04.24 00:05:00	8.556	8667136	299993	0.000	2.672	31.603	2.276	1.400	217.361	0.536	0.255	4.437	-35.860	100	0.597	0.707	0.048	-35.380	-36.341	27.908	-1.104	-1.113	12332724	1373.814	-1.092
433	06.04.24 00:10:00	8.550	8667136	299994	0.000	1.885	28.710	1.653	0.905	217.665	0.530	0.256	4.277	-35.460	100	0.592	0.734	0.052	-34.966	-35.953	27.901	-1.107	-1.121	12333949	1373.825	-1.114
434	06.04.24 00:15:00	8.550	8667136	299994	0.000	1.825	15.487	1.759	0.487	217.693	0.512	0.267	4.043	-35.486	100	0.580	0.675	0.042	-35.340	-35.633	27.933	-1.100	-1.085	12328620	1373.849	-1.086
435	06.04.24 00:20:00	8.550	8667136	299993	0.000	2.804	1.228	2.803	0.060	217.799	0.506	0.258	4.432	-36.131	100	0.571	0.654	0.039	-35.275	-36.987	27.939	-1.084	-1.081	12327982	1373.839	-1.078
436	06.04.24 00:25:00	8.550	8667136	299993	0.000	2.228	11.616	2.183	0.449	217.749	0.501	0.256	4.285	-36.030	100	0.565	0.695	0.051	-35.685	-36.376	27.880	-1.125	-1.145	12337399	1373.833	-1.117
437	06.04.24 00:30:00	8.550	8667136	299994	0.000	3.292	22.428	3.043	1.256	217.543	0.510	0.240	4.307	-35.885	100	0.567	0.692	0.054	-35.250	-36.520	27.887	-1.133	-1.138	12336418	1373.812	-1.125
438	06.04.24 00:35:00	8.550	8667136	299994	0.000	2.148	20.104	2.017	0.738	216.817	0.501	0.251	4.051	-36.372	100	0.563	0.675	0.045	-35.769	-36.975	27.908	-1.111	-1.110	12332215	1373.873	-1.107
439	06.04.24 00:40:00	8.556	8667136	299993	0.000	2.879	328.552	2.456	-1.502	216.787	0.489	0.246	4.488	-35.634	100	0.551	0.646	0.044	-35.124	-36.143	27.893	-1.125	-1.130	12335178	1373.845	-1.120
440	06.04.24 00:45:00	8.550	8667136	299993	0.000	2.012	340.490	1.897	-0.672	215.621	0.471	0.250	4.450	-35.619	100	0.536	0.673	0.045	-35.127	-36.111	27.895	-1.140	-1.129	12335021	1373.855	-1.123
441	06.04.24 00:50:00	8.550	8667136	299993	0.000	1.092	326.437	0.910	-0.604	214.641	0.468	0.246	4.445	-35.800	100	0.531	0.638	0.044	-35.212	-36.387	27.908	-1.117	-1.114	12332858	1373.844	-1.111
442	06.04.24 00:55:00	8.544	8667136	299993	0.000	1.713	4.134	1.708	0.123	214.734	0.473	0.237	4.779	-35.447	100	0.532	0.643	0.044	-35.109	-35.785	27.889	-1.125	-1.134	12335791	1373.861	-1.116
443	06.04.24 01:00:00	8.550	8667136	299993	0.000	2.185	10.033	2.151	0.381	213.944	0.456	0.243	4.372	-35.714	100	0.519	0.604	0.039	-34.938	-36.489	27.895	-1.140	-1.130	12335208	1373.830	-1.125
444	06.04.24 01:05:00	8.544	8667136	299994	0.000	2.004	327.840	1.697	-1.067	213.202	0.457	0.240	4.711	-35.431	100	0.520	0.661	0.050	-35.154	-35.707	27.892	-1.140	-1.134	12335717	1373.828	-1.129
445	06.04.24 01:10:00	8.550	8667136	299994	0.000	2.904	316.739	2.115	-1.990	213.086	0.458	0.236	4.549	-35.480	100	0.518	0.692	0.048	-35.046	-35.915	27.902	-1.123	-1.122	12333964	1373.860	-1.117
446	06.04.24 01:15:00	8.544	8667136	299994	0.000	2.608	322.155	2.059	-1.600	212.865	0.456	0.220	4.362	-35.512	100	0.510	0.628	0.053	-35.050	-35.974	27.892	-1.135	-1.130	12335155	1373.855	-1.121
447	06.04.24 01:20:00	8.544	8667136	299994	0.000	1.147	349.662	1.128	-0.206	212.785	0.448	0.212	4.313	-35.816	100	0.498	0.592	0.046	-35.621	-36.012	27.882	-1.142	-1.147	12337745	1373.858	-1.128
448	06.04.24 01:25:00	8.538	8667136	299994	0.000	1.882	335.298	1.710	-0.787	212.232	0.449	0.218	4.175	-35.019	100	0.502	0.595	0.048	-34.032	-36.005	27.892	-1.123	-1.128	12334891	1373.846	-1.119
449	06.04.24 01:30:00	8.544	8667136	299993	0.000	2.361	311.934	1.578	-1.757	212.110	0.446	0.195	5.322	-35.719	100	0.490	0.608	0.044	-35.267	-36.171	27.892	-1.135	-1.130	12335155	1373.850	-1.124
450	06.04.24 01:35:00	8.544	8667136	299994	0.000	0.796	343.940	0.765	-0.220	211.966	0.440	0.227	4.837	-35.974	100	0.499	0.604	0.045	-35.844	-36.104	27.908	-1.113	-1.108	12331961	1373.872	-1.104
451	06.04.24 01:40:00	8.544	8667136	299994	0.000	1.561	324.744	1.275	-0.901	211.401	0.440	0.232	4.182	-35.708	100	0.500	0.618	0.046	-35.321	-36.094	27.882	-1.119	-1.141	12336886	1373.845	-1.105
452	06.04.24 01:45:00	8.538	8667136	299994	0.000	2.586	346.458	2.515	-0.606	211.497	0.452	0.214	4.349	-35.696	100	0.503	0.627	0.048	-35.186	-36.206	27.892	-1.125	-1.131	12335331	1373.844	-1.125
453	06.04.24 01:50:00	8.538	8667136	299994	0.000	1.308	323.312	1.049	-0.782	211.184	0.435	0.220	3.757	-35.542	100	0.490	0.621	0.047	-34.807	-36.277	27.897	-1.131	-1.127	12334764	1373.845	-1.119
454	06.04.24 01:55:00	8.544	8667136	299994	0.000	2.780	310.894	1.820	-2.102	211.047	0.426	0.210	4.789	-35.693	100	0.479	0.586	0.045	-34.750	-36.635	27.890	-1.121	-1.130	12335215	1373.807	-1.121
455	06.04.24 02:00:00	8.532	8667136	299994	0.000	1.307	281.242	0.255	-1.282	210.356	0.415	0.212	4.509	-35.703	100	0.469	0.573	0.049	-35.013	-36.392	27.895	-1.129	-1.127	12334695	1373.820	-1.121
456	06.04.24 02:05:00	8.538	8667136	299993	0.000	1.117	298.048	0.525	-0.986	209.900	0.425	0.205	4.215	-35.714	100	0.475	0.588	0.041	-35.160	-36.267	27.904	-1.137	-1.122	12333964	1373.821	-1.118
457	06.04.24 02:10:00	8.544	8667136	299994	0.000	2.386	339.585	2.236	-0.832	208.780	0.432	0.207	4.201	-35.160	100	0.483	0.585	0.045	-34.872	-35.449	27.897	-1.137	-1.124	12334393	1373.811	-1.119
458	06.04.24 02:15:00	8.538	8667136	299994	0.000	1.626	323.413	1.305	-0.969	208.877	0.414	0.200	4.997	-35.731	100	0.464	0.562	0.041	-35.294	-36.168	27.895	-1.129	-1.128	12334883	1373.823	-1.119
